Posts;Labels
"Als je GroenLinks stemt, dan is er een risico dat geld soms op de verkeerde plek belandt, omdat we mensen vertrouwen geven met toeslagen.

Maar dat heb ik 1000 keer liever dan dat onschuldige burgers als fraudeurs bestempeld worden.

#lijsttrekkersdebat
#noorddebat ";0
💪 ;1
"Bescherm de Waddenzee! 

Verbied gasboringen en zoutboringen. Red dit UNESCO-werelderfgoed en bescherm de trekvogels die de Wadden nodig hebben.

GroenLinks, PvdA en D66 komen met een Waddenmanifest. Samen pakken we de biodiversiteitscrisis aan. ";1
"De grote winnaar van het #COCdebat lijkt mij de LHBTI+-community. Ineens waren partijen als VVD en CDA voor verschillende voorstellen waar ze in het verleden tegen hebben gestemd.

Goed nieuws voor een sterke regenboogcoalitie om dit ook na de verkiezingen waar te maken. ";1
"Een liefdevol gezinsleven bestaat in talloze vormen. Nog te vaak lopen regenbooggezinnen tegen obstakels aan wanneer zij een gezin willen stichten.

Met @D66 willen we werk maken van een wet modern ouderschap.

";1
"Iedereen heeft het zwaar, maar helemaal als je in je eentje op je studentenkamertje door eindeloze zoomcollege’s probeert te worstelen.

Geen zorgen, als dat nu niet lukt, dan zorgen we met dit voorstel voor wat vermindering van die druk.

";1
"De doorgeslagen fraudejacht speelt niet alleen bij de kinderopvangtoeslag, maar ook in de bijstand. Ook daar is de wet te streng.

Maar nu puntje bij paaltje komt, haken de partijen af.

Kies 17 maart @groenlinks voor een nieuwe, sociale koers.

";0
"Van links tot rechts spraken partijen grote woorden over het toeslagenschandaal, over de vrouw die bijstand moest terugbetalen nadat ze boodschappen kreeg van haar ouders.

Nu is er een kans om iets voor mensen te betekenen en dreigt de Tweede Kamer het af te laten weten. ";0
"Lokale energiecoöperaties hebben een sleutelrol in de omslag naar duurzame energie.

Bij een lokale energiecoöperatie worden mensen namelijk zelf eigenaar van lokaal opgewekte energie en beslissen ze zelf mee. En dat zorgt voor meer duurzame energie! 💚

";1
"3 Nederlandse multinationals vervuilen meer dan alle auto’s in ons land! Welke multinationals? De vlees- en zuivelgiganten.

GroenLinks wil de bio-industrie afschaffen en de veestapel halveren. Natuurinclusieve landbouw heeft de toekomst.

";0
"De klimaatcrisis raakt ons allemaal en de overheid heeft de plicht om ons daartegen te beschermen. 

Heel goed nieuws dat mensen hun overheden hiervoor verantwoordelijk houden en groene plannen voor de toekomst afdwingen!

#groenegolf

";1
"Goed voor het milieu, goed voor het tegengaan van zwerfafval, goed voor de wilde dieren in Nederland!

Al jaren pleiten wij voor statiegeld op blikjes, mooi dat het er nu echt komt.

";1
"Het wordt steeds pijnlijker om te zien in welke bochten het kabinet zich blijft wringen om de lonen in de zorg maar niet te verhogen.

Een Kamermeerderheid wil dat zorgverleners een hoger salaris krijgen.

Hier is het laatste woord nog niet over gezegd.

";0
"Het CDA van Wopke Hoekstra laat duidelijk zien waar de prioriteiten liggen:

Het minimumloon gaat niet omhoog, maar de commissarissen mogen 15-20% meer verdienen. In welke wereld leeft deze man?

";0
"Alle Kamerleden van CDA en VVD stemmen opnieuw tegen onze motie die vraagt om kinderen uit vluchtelingenkampen in Griekenland onderdak te bieden in Nederland.

Maar we geven niet op. Want dit gaat over het helpen van mensen in nood en daar moeten we steun voor vinden.";0
"Gefeliciteerd Dries van Agt met uw 90e verjaardag. 

Opdat maar meer CDA’ers het GroenLinks gedachtegoed mogen omarmen. 😉

";1
"Er worden de komende tijd waarschijnlijk nog genoeg fouten gemaakt, dat is menselijk.

Maar schakel hulp in als het niet goed gaat. En nu loopt het vaccinatiebeleid niet goed.

Hoog tijd voor een speciale regeringscommissaris voor de vaccinatiestrategie.

";1
"Als het niet goed gaat, probeer dan niet de beeldvorming bij te stellen of het rekenmodel aan te passen, maar kom met echte oplossingen.

Aan dit paniekvoetbal moet een einde komen. Beleg de vaccinatiestrategie bij een speciale, nieuw aan te stellen regeringscommissaris. ";0
"De kracht van een beweging is dat deze miljoenen anderen weet te inspireren en activeren.

Ook in Nederland activeerde de Black Lives Matter-beweging ons om op te staan tegen institutioneel racisme en voor gelijkwaardigheid.

";1
"Nederland loopt ver achter met het klimaatbeleid. Afgelopen kabinet Rutte-3 scoort een dikke onvoldoende op het behalen van klimaatdoelen.

Gelukkig heeft @GroenLinks alle plannen om Nederland weer voorop te laten lopen: ";0
"Dit rapport is glashelder: Nederland moet de klimaatinspanningen verdubbelen.

Rutte-3 laat een enorme klimaatschuld achter voor een volgende coalitie.

Absurd dat VVD, CDA en PVV klimaat controversieel hebben verklaard. GroenLinks vraagt een debat aan.
";0
"Het tijdperk van straffeloze vervuiling is voorbij. Heel goed dat de directe slachtoffers van onze verslaving aan fossiele energie gecompenseerd worden.

Laat dit een begin zijn voor klimaatrechtvaardigheid

";1
"Het aantal kinderen dan slachtoffer is van mishandeling wordt geschat op 40.000. Ruim 3 keer zoveel als voor corona.

Voor veel kinderen en jongeren is het zwartste scenario al realiteit. Hun belangen moeten voorop als er versoepelingen mogelijk zijn.

";0
"Vandaag is #HolocaustMemorialDay. We herdenken de meer dan 6 miljoenen mensen die zijn omgebracht in de Holocaust.

Het ligt in onze handen om blijvend aandacht te besteden aan de verschrikking van de Holocaust en ervoor te zorgen dat dit nooit meer gebeurt.";1
"Een kwart miljoen mensen in nood in Mozambique.

Meer Klimaatrechtvaardigheid. Meer GroenLinks.

";0
"Mensen in de bijstand leven op een bestaansminimum. Die moet je niet straffen omdat ze van iemand boodschappen krijgen.

Daarom gaan wij de participatiewet menselijker maken: geen boete op helpen. Niet alleen in Amsterdam, maar in heel Nederland.

";1
"Het voorstel voor een beter salaris en betere arbeidsvoorwaarden voor onze zorgmedewerkers haalt een meerderheid in de Tweede Kamer. 🙌

Eindelijk krijgen de helden in de zorg een structurele beloning voor hun harde werk! ";1
"Ook ons voorstel voor meer crisisplaatsen in de (jeugd-)ggz tijdens de coronacrisis haalt een meerderheid!

In deze tijd waarin zorgwekkend veel mensen kampen met psychische problemen, kan een crisisplek op de ggz net zo levensreddend zijn als een bed op ic. ";1
"Grote woorden over de rechtsbescherming van burgers in het toeslagenschandaal, maar vervolgens tegen stemmen. De PVV, VVD en CDA doen het.

Dit is wat er moet veranderen. Dit is waarom de verkiezingen op 17 maart zo belangrijk zijn. ";0
"Aangenomen! Een belangrijke stap in de strijd tegen institutioneel racisme.

De Kamer vraagt de regering het gebruik van nationaliteit, etniciteit en geboorteplaats als variabele in risicomodellen, -profielen, -systemen, -selectie en zwarte lijsten uit te sluiten! ";1
"Straks zijn er hele spannende stemmingen over: 

- Salarissen in de zorg omhoog.
- Meer crisisplaatsen in de GGZ.
- Versterken van de rechtsbijstand aan burgers. 

Vandaag gaan we zien of er sociale meerderheid in de Tweede Kamer is ontstaan om deze voorstellen waar te maken!";1
Hartverscheurend dit. Deze waanzin moet echt stoppen. ;0
"Prima besluit, wat ons betreft komt van uitstel afstel.

Laten we kiezen voor klimaat en natuur: geen opening Lelystad Airport en vol inzetten op snelle en goedkopere internationale treinen.

#meertreinenmindervliegen

";0
"Mensen worden verdacht van fraude zonder duidelijkheid waar dat op gebaseerd is. Niet alleen in het toeslagenschandaal, het gebeurt ook in de bijstand.

Met de sociale meerderheid kunnen we de bijstandsregels aanpassen en de schimmige algoritmes die burgers najagen veranderen. ";0
Bekijk hier onze klimaatplannen voor Nederland: ;1
"De klimaatcrisis vraagt om onmiddellijke actie. Onze generatie staat voor de taak om de samenleving en economie radicaal te verduurzamen.

Op een eerlijke manier, waarbij de sterkste schouders de zwaarste lasten dragen. En dat moet nu gebeuren. 

Tijd voor een Green New Deal. ";1
"Laten we niet vergeten dat het overgrote deel van Nederland zich netjes aan de regels houdt terwijl ook zij er helemaal klaar mee zijn.

En een speciale shout-out naar iedereen die nu op verschillende plekken het puin van de relschoppers aan het opruimen zijn. ";1
"Eerst het nieuws en de wetenschap verdacht maken, dan oproepen om regels te negeren en vervolgens anderen de schuld geven.

Het is het draaiboek van Donald Trump waar PVV en Forum hun lessen uit trekken.

Dit soort rellen en vandalisme is precies het gevolg van dat gedrag.";0
"@geertwilderspvv Dit soort rellen is precies wat er gebeurt als partijen als PVV en Forum roepen dat de NOS fake news is. 

Stop met dat verkondigen, het is niet onschuldig om de NOS 'nepnieuws' te noemen, het is levensgevaarlijk. ";0
"Vergeet niet dat PPV Urk tot dit geweld heeft aangezet. Het is niet onschuldig om als politieke partij op te roepen regels aan je laars te lappen

Onacceptabel, ondemocratisch en ronduit gevaarlijk. @geertwilderspvv grijp in! ";0
"Onacceptabel wat er op dit moment gebeurt in Eindhoven, in Amsterdam en al helemaal wat er gisteren gebeurde op Urk.

Blijf met je poten van de politie, de GGD en journalisten af.

";0
"Wat betekent dit voor de sluiting van scholen? We willen zo snel mogelijk een advies van het OMT. 

Geen risico’s met onze kinderen. Niet wat betreft het virus, maar ook niet wat betreft hun mentale gezondheid.

";0
"Luister naar de wetenschap: de klimaatcrisis is een nog grotere bedreiging voor ons dat het coronavirus. We moeten NU handelen.

Verander het perspectief: creëer meer groene banen, verduurzaam de economie en bouw een klimaatbestendige samenleving.

Tijd voor een groene herstart. ";0
"We zien dat niet alleen de fysieke veiligheid van mensen in gevaar is, maar ook de psychische veiligheid is in het geding. Vooral onder jongeren.

Ons beschermen tegen corona is net zo belangrijk als het beschermen van de mentale gezondheid van onze jongeren.

#coronadebat ";0
"De Raad van State heeft geoordeeld dat de minister maar een klein deel van de stikstof van het wegverkeer meerekent.

Dit betekent dat er opnieuw gekeken moet worden naar wegverbreding van de A27 én de opening van Lelystad Airport.

Tijd voor minder asfalt, meer natuur. ";0
"Welkom terug, Amerika.

";1
"Het toeslagenschandaal laat zien, we moeten de komende jaren de verzorgingsstaat weer opbouwen. Eerlijk en sociaal.

Een simpele en effectieve stap is om de kinderopvangtoeslag af te schaffen en gratis kinderopvang in te voeren.

Doe mee. Teken de petitie: ";1
Gefeliciteerd met het lijsttrekkerschap @PloumenLilianne. Linkse en progressieve samenwerking is belangrijker dan ooit en ik kijk ernaar uit om samen op te trekken. 🌹🍀;1
"Nu de verschillende partijen niet meer vastzitten aan een regeerakkoord willen een sociale meerderheid vinden om wél 500 kinderen van Moria naar Nederland te halen.

Wij hebben een debat aangevraagd. Laten we samenwerken en deze kinderen uit die verschrikkelijke situatie redden.";1
Wat een verdrietig nieuws. Een markante man is niet meer. Ik wens zijn familie en vrienden alle sterkte. ;1
"Steeds meer mensen pleiten voor gratis kinderopvang. Net als onderwijs is kinderopvang een basisvoorziening.

Laten we die wens in een volgend kabinet werkelijkheid maken.

Stem 17 maart GroenLinks.

";1
"Na de brand in Moria was heel duidelijk dat we deze kinderen moesten helpen. Er kwam een “politieke deal” - handjeklap met vluchtelingen. Maar deze kinderen zitten nog steeds in de modder. 

Dit is precies de cynische politiek waar wij mee willen afrekenen. Er moet nu hulp komen! ";0
Wij hebben een Kamerdebat aangevraagd over de ontstane politieke situatie.;0
"Ik heb de premier laten weten dat deze kabinetsval wat ons betreft geen gevolgen heeft voor de bestrijding van Corona.

Die blijft doorgaan en GroenLinks blijft daarin een bondgenoot van de regering.";1
"Het kabinet treedt af. Het enige juiste besluit.

Laat dit tegelijkertijd een nieuw begin zijn. Een keerpunt. Het moment waarop we onze verzorgingsstaat weer op gaan bouwen. En waarop de overheid haar eigen burgers weer vertrouwt.

Op 17 maart is het aan de kiezer.";1
"De toeslagenaffaire laat de gevolgen van het afbreken van de verzorgingsstaat zien. De gevolgen van VVD-ideologie.

Juist daarom moet deze regering verantwoordelijkheid nemen, aftreden en de weg vrij maken voor een regering die de verzorgingsstaat weer gaat opbouwen.";0
"Lodewijk Asscher is nu de enige die verantwoordelijkheid neemt, terwijl het toeslagenschandaal komt door rechts VVD en CDA-beleid.

Vertrouwen herstellen is de opdracht. Rutte moet Nederland in de ogen te kijken, fouten erkennen en daar het enige mogelijk gevolg aan verbinden.";0
Moedig en integer besluit. Ik heb genoten van onze samenwerking en ik ga je missen. Het ga je goed, Lodewijk. ;1
"Werkende ouders raken in de knel door het thuisonderwijs, het zijn eigenlijk twee banen die zij combineren. 

Deze ouders zouden betaald coronaverlof moeten kunnen opnemen. Dat is in het belang van de werkende ouders én van de kinderen. 

";0
"De natuur is in grote nood en de redding ervan verdient veel meer aandacht.

Dit is een hoopvol begin.

";1
"Heel goed dit! Om het coronavirus effectief terug te dringen moeten vaccinaties hand in hand gaan met snel- en massaal testen.

";1
"Al jaren strijdt @groenlinks om de wet menselijker te maken. Maar steeds hielden rechtse partijen het tegen. Nu lijkt er eindelijk beweging in te komen.

Er is voor het eerst een meerderheid die bereid is te kijken naar versoepeling van de wet.";1
"Er zijn helaas talloze voorbeelden.

Krijgt een kind geld als verjaardagscadeau? Dan moet je dat opgeven als ‘inkomsten’. Een keer wat voorschieten voor vrienden en dat via Tikkie terugkrijgen? Ook dat moet je melden zodat het kan worden ingehouden op je uitkering.";0
"De participatiewet in Nederland leidt tot schandelijke en schrijnende situaties.

Het verplicht mensen met een uitkering om elke gift te verantwoorden. Doe je dat niet dan kan een boete volgen. Of erger: stopzetting en terugbetaling.

Een systeem van wantrouwen.";0
"We konden deze week nog zien hoe schadelijk dit soort antidemocratische ideeën en retoriek zijn. 

Niet normaal maken wat niet normaal is. Met een partij als PVV die rechten wil afnemen, geloof wil verbieden en mensen wil uitzetten kun je nooit regeren.
";0
"Jarenlang rechts beleid en focus op economische groei heeft het onderwijs geëconomiseerd. Daardoor ligt er alleen nog maar focus op presteren, presteren, presteren, niet op persoonlijke groei of aandacht.

Dat móet in het volgende kabinet anders.

";0
"Voor de duidelijkheid: Ik bedoel hier natuurlijk niet dat we rustig in gesprek moeten gaan met fascisten en racisten die een parlement bestormen.

Het gaat om dat we onze samenleving beschermen tegen complotten, haat en racisme, omdat het anders onze democratie in gevaar brengt.";0
"Vandaag is een herinnering dat democratie kwetsbaar is. 

Hoe belangrijk het is om meningsverschillen vreedzaam op te lossen.

Dat het aan ons allemaal is om  democratische idealen te verdedigen tegenover leugens, haat en complotten.";1
"Code zwart dreigt en hebben zoveel mogelijk IC-bedden nodig. Maar nu wil de minister sommige ziekenhuizen niet betalen omdat ze meer IC bedden hebben dan afgesproken? Bizar. 

De ziekenhuizen verdienen geen rechtszaak maar een lintje.

";0
"Bij de toeslagenaffaire is er sprake van institutioneel racisme en een overheid die mensen in de problemen brengt.

De menselijkheid is uit de sociale zekerheid gehaald. Daardoor zijn onschuldige mensen de problemen gekomen en dat rekenen we deze regering zeker aan. ";0
"Op voorstel van @PartijvdDieren en @GroenLinks kwam er dit jaar een #vuurwerkverbod om de zorg te ontzien. Het resultaat:

30% minder oproepen voor de hulpdiensten
2/3e minder fijnstof
Minder schade aan mens, huis &amp; dier

Hoeveel meer argumenten zijn er nodig om door te pakken? ";1
"Heel goed dat het vaccineren toch eerder kan beginnen!
Maar wat een zwabberend beleid. In het debat kon de minister niet uitleggen waarom het vaccineren in Nederland langer op zich liet wachten. 

";1
Regering: luister naar de oproep van Gommers en Kuipers! Ziekenhuizen willen aanstaande maandag beginnen met vaccineren van hun personeel. Weiger hen niet de toegang tot het vaccin. Anders gaat het kabinet dinsdag een zwaar debat tegemoet. ;1
"Eindelijk gerechtigheid met dit bijzondere en belangrijke gebaar. 
​
Eerherstel voor Anton de Kom die niet alleen schrijver, maar ook verzetsheld en strijder voor gelijkwaardigheid was. ";1
"Het rapport over de kinderopvangtoeslag is knalhard. De overheid heeft de levens van mensen kapot gemaakt. Duizenden mensen moeten nu zo snel mogelijk worden gecompenseerd.

De hoogste tijd om kinderopvang gratis te maken en de toeslagen af te schaffen.

";0
"Weer een mythe van het economisme ontkracht. Belastingverlaging voor de hoogste inkomens veroorzaakt meer ongelijkheid en draagt niet bij aan de welvaart van lagere inkomens en middeninkomens.

Tijd voor een ander belastingsysteem: meer belasting op kapitaal, minder op arbeid. ";0
"De grote ketens (Wibra/Action/Hema) mogen van dit kabinet ‘gewoon’ open. De kleine winkelier is de dupe en blijft dicht.

Dit is precies het tegenovergestelde van de solidariteit die tijdens deze lockdown hard nodig is. ";0
"Met name sluiting van het basisonderwijs raakt een hele generatie en dat steekt, zeker als je ziet dat er nog steeds vakantievluchten van Schiphol vertrekken.

Dat is waar het debat morgen in de Kamer over moet gaan.

#lockdown";0
"Een nieuwe lockdown is ongelofelijk heftig, maar helaas nodig om het virus tegen te gaan.

Dit is opnieuw een moment voor solidariteit. We moeten goed letten op de mensen die het moeilijk hebben en klaar staan met hulp voor een ander.

#lockdown";1
"Als we harder ingrijpen, dan moet de boel op orde zijn om daarna weer versoepelingen toe te staan, anders werkt de ‘hamer’ niet.

Dat betekent: klaar staan voor massale sneltesten én een fatsoenlijke vaccinatiestrategie.

Dit moet goed aangepakt worden.

";1
"Verder ingrijpen is noodzakelijk. Kabinet moet zsm met extra maatregelen komen. Maar alsjeblieft, kies nou eens niet de weg van de minste commerciële weerstand.

Sluit niet de kleine ondernemer, het theater en museum, maar pak de grote jongens eens aan. #ikea #schiphol #corona ";0
"@groenlinks @LauraBromet Onze wet vermindert de stikstofuitstoot drastisch, zodat de natuur herstelt en woningen gebouwd kunnen worden. 

Ook het kabinet maakte een wet. Maar nu blijkt al: die is lang niet voldoende om de natuur weer vooruit te helpen. ";0
"""Ik zit tegenwoordig op TikTok"" ";1
"Geen perspectief bieden, maar afwachten tot het op ons afkomt. Dit typeert het coronabeleid van dit kabinet.

We moeten naar een andere coronastrategie. Dat betekent heel veel testen. Kijken naar wat er wél mogelijk is op scholen, restaurants en theaters.

";0
"De horeca wordt kei- en keihard geraakt. Nu blijkt uit een gelekte notitie dat het sluiten van de horeca misschien wel slechter uitpakt voor de besmettingen dan openhouden.

Ik wil dat deze notitie onmiddellijk met de Kamer wordt gedeeld.

";0
"Groen én links gaan hand in hand, voorbeeld 209385.

";1
"De ongelijkheid tussen jong en oud groeit, jongeren kampen met onzekere arbeidscontracten en een betaalbare woning is vrijwel onvindbaar.

Daarom komen wij met dit jongerenplan.

Een startkapitaal, meer betaalbare woningen, verhoging van het minimumloon én meer vaste contracten. ";1
"Het is een zware tijd, voor ons allemaal. Deze groep wetenschappers probeert ons al maandenlang door de crisis heen te leiden.

Oneens zijn met de adviezen kan, maar intimidatie en geweld stopt het debat en bedreigt de waarden, de vrijheid waar Nederland voor staat. Stop daarmee! ";0
"Recordomzetten bij supermarkten, maar de medewerkers mogen niet meeprofiteren.

Is dit hoe zij de loyaliteit en inzet van hun medewerkers tijdens de corona crisis belonen?

Ik wil een hoorzitting met de CEO’s van de grote supermarktketens.

";0
"De laffe intimidaties en aanvallen stoppen maar niet. Wat een schandalige stickers en weerzinwekkende actie.

Mitchell en The Black Archives, jullie staan niet alleen in de strijd tegen racisme en discriminatie.

#theblackarchives 
 ";0
"Tot nu toe is 2016 wereldwijd het warmste jaar. De zes jaren vanaf 2015 horen alle tot de zes warmste ooit!

We redden het niet met halfslachtige maatregelen van rechtse kabinetten. Het is tijd voor systeemverandering, het is tijd voor GroenLinks.

";0
"Dit is een bonus voor mensen die keihard hebben gewerkt in uitzonderlijk zware tijden. Dat geld kan en mag niet zomaar afgepakt worden door schuldeisers. 

Geef deze mensen even wat ruimte om te ademen. 

";1
"Per 1 januari wordt het verboden om nertsen te houden in Nederland; eindelijk! We stoppen met dit afschuwelijke dierenleed en en met het gevaar van de vele coronabesmettingen op nertsenhouderijen.

GroenLinks vecht hier al voor sinds de oprichting en eindelijk is het gelukt. ";1
"Investeringen uit het Groeifonds mogen niet bijdragen aan de klimaatcrisis, we richten ons meer op CO2-reductie én jongeren krijgen een sterkere stem in de plannen voor de toekomst. 🙌

Heel goed dat dit kabinet het Groeifonds aanpast na onze kritiek. 

";1
"Het testbeleid van de minister: te laat, te traag en niet goed doordacht.

Tijd voor een andere strategie. Door tijdelijk veel sneltesten in te zetten kunnen we weer vat krijgen op het coronavirus en het aantal besmettingen snel terugdringen.

";0
"Negatief record, na negatief record, na negatief record: we moeten radicaal andere keuzes maken om ons klimaat nog te redden.

We kunnen ons niet veroorloven dat klimaat weer een bijrol speelt de komende verkiezingen.

";0
"Een tweede golf tot maart? Dat is geen perspectief! We moeten het virus zo snel mogelijk indammen, dat kan door twee weekenden lang grootschalig te testen.

Daarmee sporen we meer mensen met een coronabesmetting op en kunnen we de verspreiding indammen.

Geen tijd te verliezen. ";0
"Vandaag komen wij met een nieuwe coronastrategie, een alternatief voor de lockdown.

Met tijdelijk veel testen richten we ons op wat wél kan in plaats van wat niet.

";1
"Dit is toch werkelijk niet te geloven. Volgens de labs zijn er tekorten, maar volgens het kabinet niet. 

Na alle fouten met het testbeleid is dit antwoord niet geruststellend en wij nemen daar geen genoegen mee. Voor donderdag 12 uur willen wij opheldering van het ministerie. ";0
"De lobby rondom het statiegeld is een web van belangen.

Luister ook mijn podcast met @magdasmink over hoe de frisdrankindustrie het statiegeld probeert af te breken.

";1
"Heel goed initiatief dit! We moeten de strijd aangaan met zwerfafval en zorgen dat het zo min mogelijk in onze natuur terecht komt, statiegeld op blik helpt hier enorm bij.

";1
We hebben inderdaad nog een wereld te winnen. Trots om samen te vechten voor échte klimaatrechtvaardigheid. ✊ ;1
"Intimiderend voor iemands huis gaan staan.
Zodanig bedreigen dat een demonstratie niet door kan gaan. 
Het wordt mensen die vreedzaam demonstreren tegen racisme onmogelijk gemaakt. Dat is onacceptabel.
";0
"Multinationals mogen gewoon bonussen en dividend uitkeren, ongeacht of ze gebruik maken van overheidssteun. Dit is niet uit te leggen aan Nederlandse bedrijven, zzp’ers of überhaupt de hele kunst, cultuur en horecasector.

Ongehoord hoe dit kabinet multinationals voorrang geeft. ";0
"Vandaag zijn de #herindelingsverkiezingen! Stem voor een groene, eerlijke gemeente. Voor een duurzame samenleving. Met 💚 voor de toekomst.

Stem GroenLinks in gemeente:
Eemsdelta: @GLLoppersum
Vught: @PvdAGroenLinks
Boxtel: PvdA/GroenLinks Boxtel
Oisterwijk: @prooisterwijk";1
"Door de minister wordt natuurgebied Amelisweerd bij Utrecht straks nog verder aangetast om plaats te maken voor extra asfalt.

Dit mag echt niet gebeuren, we hebben al zo weinig natuur in Nederland. We moeten toe naar echte oplossingen voor natuur klimaat én gezondheid. ";0
"Mensen die heel lang niet op plekken van macht zaten, komen daar nu wel. Vrouwen, jongeren, mensen van kleur, met welke achtergrond dan ook.

Samen zijn wij het nieuwe Nederland, waar ruimte is om te zijn wie je bent. Het is allang tijd.

Dus @geertwilderspvv &amp;co: wen er maar aan";1
"Het is pure intimidatie om Akwasi op deze manier thuis lastig te vallen.

Hier wordt een grens ver overschreden, stop hiermee, dit kan echt niet.";0
"Mijn boodschap aan Kauthar en aan alle andere jongeren van Nederland: wees niet bang, je staat er niet alleen voor. We’ve got your back!

";1
De SGP is niet van deze tijd. ;0
"Maandag presenteren we de Green New Deal voor Nederland: een routekaart naar een klimaatneutraal Nederland.

Een gigantisch pakket aan groene maatregelen waarmee we de klimaatcrisis écht aanvechten. 🌍

Meld je aan: ";1
"Verwoestende branden, droogte, extreem weer, klimaatvluchtelingen en plant- en diersoorten die uitsterven. Allemaal het gevolg van de opwarming van de aarde.

We moeten nu in actie komen en onze uitstoot verminderen - voordat we een onleefbare wereld achterlaten. ";0
Precies dit: ‘de korte termijn’ waar de VVD over praat, die duurt inmiddels al 30 jaar. We moeten NU in actie komen. ;0
"De school moet een veilige plek zijn voor ieder kind. Dat gaat niet samen met het afwijzen van homoseksuele relaties.

Liefde = liefde

";1
🤩 ;1
👀 ;1
"Heel goed: komende jaarwisseling een algeheel vuurwerkverbod om de zorg te ontzorgen

Samen met @PartijvdDieren vroegen wij om een vuurwerkverbod dit jaar, belangrijk dat het verbod er nu ook echt komt.

";1
Welcome back, America. We can’t do this without you. ;1
YESSS Joe Biden president! ;1
"Door nertsen muteert het coronavirus, worden meer mensen besmet en toch wil dit kabinet niet direct stoppen met de nertsenhouderij, onverantwoord.

@estherouwehand en ik willen dinsdag een debat met De ministers Schouten en De Jonge.

";0
"Luister naar de politie, verbied vuurwerk dit jaar.

Top dat ook het CDA ook voor een vuurwerkverbod is. Kamermeerderheid is in zicht, kabinet kan nu niet achterblijven!
";1
"Dit is onacceptabel.

Het is essentieel dat we pal voor de vrijheid en veiligheid van onze docenten staan. Intimidatie en bedreigingen horen nergens thuis en al helemaal niet in het klaslokaal.

";0
"Samen sterk voor een groen, eerlijk en menselijk land. 💪

Wij willen toe werken naar een sterk links en progressief motorblok voor de volgende regering. ";1
"De bibliotheken en buurthuizen blijven open voor mensen die het nodig hebben. 🎉

De hele Tweede Kamer steunt ons voorstel!

#coronadebat";1
"Dit zijn de plekken waar mensen zich veilig voelen, waar spreekuren en cursussen worden georganiseerd, waar mensen worden geholpen met hun administratie en met taallessen.

Hou ze open. Juist ook voor de mentale gezondheid van mensen. 

#coronadebat

";1
"De bibliotheken, daar krijgen kinderen huiswerkbegeleiding en kunnen ze op internet als dat thuis niet aanwezig is.

De buurthuizen, waar mensen komen die een veilige plek nodig hebben of mensen die eenzaam zijn.

Die plekken zijn keihard nodig. Hou ze open. 

#coronadebat ";1
"Hoe we met de aarde omgaan heeft directe gevolgen voor ons. Jaarlijks sterven 12.000 mensen vroegtijdig door ongezonde lucht. Ook de coronasterfte lijkt in verband te staan met de luchtkwaliteit.

Het is van levensbelang dat we onze uitstoot verminderen.
";1
"De situatie in de VS laat zien hoe belangrijk het is om te stemmen. Maar ook hoe gevaarlijk het is als een president de democratie ondermijnt door de winst te claimen voor alle stemmen zijn geteld.

De Nederlandse regering moet Trump oproepen de democratische regels na te leven.";0
"Alweer worden we opgeschrikt door afschuwelijke beelden van een laffe aanslag.

Onze gedachtes zijn bij slachtoffers en familie in #Wenen.";0
"Verstandig advies van deze belangrijke lokale bestuurders. Hoop dat het kabinet het voorstel van @groenlinks en @PartijvdDieren overneemt in het belang van de zorg en de andere hulpdiensten. Laten we hen een rustiger oud en nieuw gunnen.
#Vuurwerkverbod
";1
Hoe lang gaan we dit nog accepteren? ;0
"Terechte analyse: de frontlinie bestaat veelal uit vrouwen, die in meerderheid werken in de zorg, het onderwijs en vaak flexwerk hebben. Op deze beroepen is jaren bezuinigd. 

We moeten voorkomen dat vrouwen de zwaarste klappen van de coronacrisis vangen.

";1
@zeikschrift Of via Apple Podcasts: ;1
"Morgennacht zijn de Amerikaanse verkiezingen. Wat moet je er van weten en waarom zijn ze relevant voor Nederland?

In de laatste podcast Jesse&amp; sprak ik met @zeikschrift, aka Madeleijn van den Nieuwenhuizen, over deze onderwerpen en meer. Luister ’m nu!

";1
De komende verkiezingen zijn klimaatverkiezingen. Gooi het systeem om, het is tijd voor radicaal andere keuzes voor het klimaat.;1
"Deze cijfers zijn vernietigend voor dit ‘groenste kabinet ooit’, ze neemt de klimaatcrisis niet serieus.

Daarom geldt ook hier: luister naar de experts en de wetenschap. We moeten nu extra klimaatmaatregelen nemen om onszelf te beschermen.

";0
"Een vuurwerkverbod zou enorm helpen om de zorg te verlichten, iets wat gezien de gigantische druk écht nodig is.

Heel goed dat dit kabinet ons plan serieus gaat overwegen. Volgende stap: uitvoeren!

";1
"De grootste tabaksbedrijven ter wereld ontwijken jaarlijks zeker 7,5 miljard euro aan dividend, rente en royalty’s in Nederland.

Het is hoog tijd dat we dit soort slinkse routes aanpakken en een einde maken aan de beschamende rol van Nederland als belastingparadijs. ";0
"Opnieuw een terroristische aanslag in Frankrijk, verschrikkelijk. Onze gedachten zijn bij de Fransen. #Nice 

";0
"We doen er alles aan om de zorg overeind te houden. Vuurwerk afsteken zorgt voor honderden slachtoffers, dat kan onze zorg er echt niet bij hebben dit jaar.

Daarom pleiten wij, samen met @PartijvdDieren, voor een tijdelijk vuurwerkverbod.

";0
@RobJetten Vergeet ‘aardig bedoeld’ eigenlijk maar. Laten we zeggen waar het op staat. Dit is gewoon intimidatie.;0
