Posts,Labels
"Ik heb gisteren aangifte tegen ze gedaan.
Ik hoop dat ze ze lang opsluiten en de sleutel weggooien. 

#terreurverdachten ",0
Succes @NicoleMoinat en alle andere kanjers op onze lijst in #Purmerend! 👍 ,1
"Nog 2000 Afghanen?

Krankzinnig. 

Ik zeg: 0 Afghanen.

Nul, nada, niets en niemand.

Vang ze maar op in de regio. 

Maar niet hier. 

We zitten al vol. 

En Nederland is van ons. ",0
Wat een land. Wat een blamage. Wat een gekkigheid. Zo gaan we de oorlog tegen de mocromaffia natuurlijk nooit winnen. Wat een ongekend en ongeëvenaard geklungel. Valt nog mee dat de rechter in de zaak #Taghi geen volle neef van hem is.,0
"PVV gaat D66 voorbij en virtueel weer op plek 2 😁

#PVV #Wilders ",1
"Agenten bekogeld met stenen.

Knikker dat asieltuig meteen ons land uit. Allemaal. Laat ze in hun eigen land maar geweld gebruiken. ",0
"Dus Taghi &amp; Taghi.

Mijn hemel wat een land dat dat allemaal kan. 

We worden bestuurd door totale idioten die dit toelaten.  

#taghi ",0
"Het vals gekrijs van de azan wordt gezien als een teken van overheersing van de islam. 

We zouden het moeten verbieden in het Westen.

#stopislam #Wilders #PVV ",0
Hou op met die vreselijke vrijheidsbeperkende en tweedeling veroorzakende #coronapas. De Corona crisis is voorbij dus geef Nederland eindelijk zijn vrijheid terug @MinPres en @hugodejonge! ,0
"Nederland wordt verraden door het kabinet. Nog meer Afghanen erbij terwijl ons land al bomvol is en we een tekort hebben aan huizen, zorg en energie. Terwijl AZC’s al uitpuilen. Vang die mensen maar in de regio op en sluit onze grenzen voor nog meer asielzoekers!

#grenzendicht ",0
"Niech żyje Polska! 

Lang leve Polen! 

#polexit #Polska #polen #poland #nexit ",1
"De Polen hebben groot gelijk! Nationaal recht hoort altijd boven EU-recht te gaan. Nederland zou Poolse voorbeeld moeten volgen!

#Polen #Polexit #Nexit ",1
Johnny de Mol kwam even op bezoek. Was leuk gesprek. 👍 ,1
"He @MinPres Rutte: besteed die miljarden die nu voor klimaatsubsidies zijn gereserveerd maar voor het verlagen van de energierekening!! 

#gasprijs #energiefactuur #energieprijzen #PVV #Wilders ",0
"Collega Teun van Dijck (PVV) schittert bij de Financiële Beschouwingen. 

“Wat zou Nederland weer een prachtig land kunnen zijn! Als we maar de juiste keuzes zouden maken. Als we ons geld  niet meer naar het buitenland zouden brengen maar aan onze eigen mensen zouden besteden.” ",1
"Motie #nieuweverkiezingen verworpen. Ze zijn bang voor verkiezingen. 

#formatiedebat ",0
"Laat Rutte en Kaag Nederland niet verder de vernieling in helpen! 

Motie #nieuweverkiezingen!

#formatie2021 #formatiedebat 
#Wilders #PVV ",0
"Kaag: de liberale gifpijl vd Tweede Kamer, de prima donna van de Haagse heksenketel lijkt te leiden aan een soort van politiek Gilles de la Tourette syndroom. Een dwangstoornis tot tierend en vals gedrag.

#Wilders #formatiedebat #GillesdelaTourette #Kaag  ",0
"Een hele grote laffe bende bij #D66. 

#debat #formatiedebat #Wilders #PVV ",0
"Er verandert helemaal niets. Weer Rutte, weer Kaag. Maar niemand zit op hen te wachten. 
Helemaal niemand.

#debat #formatiedebat #Wilders #nieuweverkiezingen ",0
"Vandaag om 17.55 uur weer te zien op NPO1! 

#PVV #stopdewoketerreur
#stopislam #Wilders ",1
"Dus zijn pensioen lekker spekken via Guernsey, met Minerva-vriendjes beleggen op een Caribisch belastingparadijs en nu doen alsof deze louche praktijken heel normaal zijn. Alle geloofwaardigheid kwijt die #Hoekstra.",0
Getverderrie. ,0
"Aanslagen, ziekte, verkeersongevallen, linksom of rechtsom wordt de dodenlijst van Al Qaida steeds kleiner. ",0
"Zegt ze voor het eerst in haar carrière iets dat klopt - Nederland kan geen 100.000 Afghanen aan - en dan zegt ze sorry. Veel dommer wordt het niet.

#BroekersKnol ",0
"RIP Lars.

#Vilks #Muhammad ",0
"Vreselijk. Na Kurt Westergaard is nu ook de cartoonist Lars #Vilks overleden. Allebei helden, voorvechters van de vrijheid van meningsuiting en makers van #Mohammed-cartoons.

Rust zacht. 
We zullen jullie missen. ",1
Hé Wopke #hoekstra hoe voelt dat nou om met je brievenbusfirma in het belastingparadijs de Maagdeneilanden te hebben geïnvesteerd terwijl jaren later de slachtoffers van de Toeslagenaffaire nog steeds op hun geld zitten te wachten?,0
"Hoekstra zat in een commissie van de Senaat die zich bezighield met belastingontduiking maar zweeg erover dat hij zelf een brievenbus firma op de Maagdeneilanden had.

Rutte wist ervan toen Hoekstra minister werd maar zweeg erover tegen de 2e Kamer, net als #Hoekstra zelf. 🥴",0
"En dan te bedenken dat het CDA de partij van de Hongaarse premier Orbán - Fidesz - uit de EPP wilde gooien wegens “fout” gedrag. 

Wat een hypocrieten. Ze kunnen met #hoekstra nu beter zelf met hun brievenbusfirma naar de Maagdeneilanden vertrekken.",0
"״Ik pop Rutte en Wilders door hun kop broeder, en dan gaat mijn naam de geschiedenisboeken in, ja?"", en: ""Wilders kun je gewoon met snipper pakken."" 

Eén van de verdachten stelt voor Wilders te ontvoeren en dat te livestreamen. ‘En dan live op Facebook onthoofden.’

#stopislam ",1
"Dadelijk PVV spotje zendtijd politieke partijen. 

NPO2, 12.52 uur.

#stopdewoketerreur en
#stopislam 

#Wilders #PVV ",0
"Het houdt nooit op.
Maar ik ook niet.
Altijd doorgaan. ",0
"Wat een slechte mensen zijn dat toch die D66-ers.
Wob-verzoeken proberen tegen te houden, spinnen dat de informateur een bezopen dronkelap is, Palestijnse terroristen financieren, lachend messen in de rug van je coalitiegenoten werpen enz. #D66WEGERMEE ",0
"Een schoffering van de democratie.

#formatie #formatie2021 ",0
"Kaag spuugt de kiezer recht in het gezicht. Om “populisten niet in de kaart te spelen”. Lees: om niet afgestraft te worden in #nieuweverkiezingen.

Weer met hetzelfde wanbeleid en dezelfde leugenaars en faalhazen als tot nu toe:  #Rutte en #Kaag. 

RIP Nederland. 

#formatie",0
"Bilal el M.wilde een kogel door mijn hoofd jagen.
De vorige week in Eindhoven gearresteerde jihadi’s hadden blijkbaar soortgelijke plannen.
Het houdt nooit op. Al 17 jaar lang. 
Maar ik ga altijd door. Altijd. ",0
"Een eventuele doorstart van de huidige coalitie na het eerdere aftreden ivm het toeslagenschandaal, de leugens van Rutte en de motie van afkeuring van Kaag/Hoekstra tegen hem, is als spugen in het gezicht van de kiezer. 

#formatie",0
"Grapperhaus wil Nederland kapotmaken. Nog meer islamitische terreurvrouwen naar Nederland. Wat een ongekende incompetentie. 

#Islam #Grapperhaus #grenzendicht ",0
Remkes aan het werk. ,1
👍 ,1
"D66 zit volgens de @NOS nu zelfs te spinnen dat informateur #Remkes half bezopen zou zijn geweest.

De sfeer en het wantrouwen is nu tot een absoluut dieptepunt gedaald. 

Stop met deze charade en laat de kiezer oordelen: #nieuweverkiezingen ",0
"En Humberto Tan, Ali B en Georgina Verbaan dan? Mogen die niet komen? 

#blindepaniek ",0
"Paniek bij Remkes.
Niets lukt.
Nu gaat ie politiek bedelen bij eenpitters en anderen uit het brede midden. 
Totale wanhoop.

Ik zeg: #nieuweverkiezingen!! ",0
Mondelinge vragen aftreden #monakeizer (deel 2) ,0
Mondelinge vragen aftreden #monakeizer (deel 1) ,0
"Dus een premier die liegt mag blijven maar een staatssecretaris die de waarheid spreekt wordt ontslagen. 

Leg dat eens uit premier Rutte. 

#monakeizer #coronapas #rutte #vragenuurtje #Wilders ",0
"PVV +1!  En bijna weer de tweede partij van Nederland!

#PVV #Wilders ",1
Verschrikkelijk. Dit gun je helemaal niemand. Sterkte @MinPres Rutte. ,0
"Zo zo met zes destructieve partijen NL om zeep helpen. Dat Kaag eerder niet met CU en VVD/CDA niet met GL/PvdA wilden mag de pret niet drukken. Kaag is bang voor verkiezingen, staat voor opportunistische machtspolitiek en principiële leeghoofdigheid.

Ik zeg: #nieuweverkiezingen ",0
Liever een Staatssecretaris die de waarheid spreekt dan een leugenachtige Minister-President.,0
"Nederland is onder Rutte een soort van nieuwe #DDR.

De Democratische Dictatuur Rutte.

Iedereen stapt op, treedt af of wordt ontslagen, behalve Rutte zelf. 

De Poetin van de Lage Landen.",0
"Mona #Keijzer ontslagen voor het spreken van de waarheid over het onzinnige #coronatoegangsbewijs.

Rutte en De Jonge hadden beter zelf ontslag kunnen nemen!

Snel debat over de totale implosie van kabinet. Kan zo echt niet langer, wat een bende: tijd voor #nieuweverkiezingen! ",0
"Geen horecaondernemer die nu nog een boete accepteert voor het niet controleren van coronatoegangsbewijzen nu een lid van het kabinet zich er keihard publiekelijk tegen keert. 

Dit is het einde van de #coronapas. Gelukkig maar.",0
"Kabinet verdeeld over coronapas. Op de dag van invoering valt sts @MonaKeijzer minister @hugodejonge keihard af en verklaart zich er tegen: “Niet uit te leggen”. 

Mooi! Meteen weer afschaffen dus.

Ik zal dinsdag spoeddebat aanvragen, weg met die pas!

#coronatoegangsbewijs ",0
"Rutte = Kaag.

#nieuweverkiezingen ",1
Zoals ik deze week zei in de Tweede Kamer. En de twintig jaar daarvoor: islam is een existentieel gevaar. Open grenzen en meer islam bedreigt ons bestaan. Direct. #stopislam ,0
"Een VVD-motie die alleen maar geld uitdeelt - wie kan daar tegen zijn - wekt de valse schijn, dat een minderheidskabinet VVD-D66 gesteund zal worden. 

Een kabinet Rutte/Kaag - als het er al komt - zal een vroege dood sterven. 

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
Tweede termijn #algemenebeschouwingen met moties. ,0
"Meer geld naar huisartsen en wijkverpleegkundigen is geen éxtra geld, als je het weghaalt bij de groei van de ziekenhuizen. 

Het kabinet belazert de boel en sluit opnieuw zorginstellingen zoals ziekenhuizen. 

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
"Nederland wordt volgepropt met mensen, die hier niets te zoeken hebben. En Rutte laat gewoon de grenzen open. Onverantwoord. 

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
😁😁😁,1
"De rampzalige gevolgen van Timmermans’ klimaatplannen voor de landbouw:

Fors hogere prijzen voor vlees, melk, groente en fruit.

Extra kaalkap van bossen.

En NAUWELIJKS CO2-reductie, wat toch juist de bedoeling was?

We worden belazerd.

#algemenebeschouwingen #apb2021 #Wilders ",0
"Harddrugs zijn het vergif van onze samenleving. Rigoureus en keihard aanpakken, en dus ook het bezit van kleine hoeveelheden harddrugs voor eigen gebruik opsporen, vervolgen en hard straffen!

#APB21 #Algemenebeschouwingen #Wilders #Debat ",1
"Rutte lijkt wel gehersenspoeld door al die klimaatgekkigheid. 

#APB21 #Wilders #Debat #Algemenebeschouwingen ",0
"En Rutte laat onze grenzen open en zegt daarmee: “Wir schaffen das”.

Ondertussen stroomt Nederland weer vol met gelukzoekers, net als in 2015. 

Alleen de PVV zegt: grenzen dicht voor asielzoekers en 100 procent opvang in de regio! 

#algemenebeschouwingen #apb21 #PVV #Wilders ",0
"Rutte maakt in twee uur tijd met iedereen ruzie. Arrogant. Alsof hij er geen zin meer in heeft. Dan moet hij weggaan en het iemand anders laten doen! 

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
"De Kamer steunt me niet in het meteen afstraffen van de arrogante Rutte die motie over zorg salarissen niet wil uitvoeren. 

Hij verdient meteen een motie van wantrouwen. 

Deze kamer is lam. Geen leeuw.
Ze laten Rutte ermee wegkomen.

#algemenebeschouwingen #ABP21",0
"Arrogante Rutte wil aangenomen motie niet uitvoeren en stijging zorg salarissen deels betalen uit stijging zorgpremie. Onaanvaardbaar.

#algemenebeschouwingen #apb21 #PVV #Wilders ",0
"Rutte strooit met miljarden voor klimaatwaanzin en cadeautjes aan andere EU-landen en Afrika, maar doet niets om de koopkracht van Nederlanders te verbeteren. Onacceptabel. 

Rutte vertegenwoordigt iedereen behalve Nederlanders.

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
"Rutte heeft het vertrouwen van bijna iedereen verloren. Nederland heeft snel een missionair en stabiel kabinet nodig om grote problemen - van immigratie tot woningbouw en zorg - op te lossen. 

Snel #nieuweverkiezingen dus!

#APB21 #Algemenebeschouwingen #Wilders #Debat ",0
"D66 heeft door de grenzen open te zetten, de CO2-uitstoot in Nederland met 3 tot 7 kolencentrales opgeplust.  
Minder CO2? Sluit de grenzen!

#APB21 #PVV #Wilders #Debat #Algemenebeschouwingen ",0
"D66 laat mensen in de kou staan. De begroting is niet beleidsarm. Jetten maakt mensen beleidsarm. 

#APB21 #Algemenebeschouwingen #Wilders #Debat #PVV ",0
"Je had gewoon het debat zelf moeten voeren, #wegloopheks. ",0
"De niet-westerse immigratie heeft ons sinds 1995 netto 433 miljard  euro gekost en de islam vormt een existentieel probleem. 

Maar de PVV kijkt niet de andere kant op. En ik geef nooit op. Nooit.

#Wilders #apb21 #Algemenebeschouwingen ",0
"We moeten het verraad van Nederland stoppen. Dat is onze dure plicht. 

#APB21 #Wilders #Debat #Algemenebeschouwingen ",0
"VVD heeft GroenLinks en PvdA - godzijdank - van onderhandelingstafel weggeschopt. Maar ze gaan u nu niet meer helpen zeg ik tegen de mevrouw van de VVD. 

Dus schrijf nieuwe verkiezingen uit! Het gedraal heeft lang genoeg geduurd! 

#APB21 #Wilders #Debat #Algemenebeschouwingen ",0
"WAAR IS KAAG??

#APB21 #Algemenebeschouwingen #Wilders #Debat #Kaag ",0
VIDEO. Geert Wilders SLOOPT wéér IEDEREEN ,0
"PVV-initiatiefwetsvoorstel: statushouders géén voorrang meer op een woning. Nederlanders weer op 1!

#APB21 #Algemenebeschouwingen #Wilders #Debat #PVV ",0
"Zo. Dat was de waarheid.

#algemenebeschouwingen #apb21 #APB #Wilders #PVV",1
"Eerst wilde ze niet komen vanwege een snoepreisje naar New York en nu weer niet vanwege een “overgangsweek”.

Allemaal rotsmoezen. 

Arrogante Kaag is gewoon doodsbang voor het debat.

#Kaag #Prinsjesdag ",0
"Ik zei het in april al. We hebben eerder een nieuw kabinet na nieuwe verkiezingen dan na zinloze onderhandelingen tussen partijen die elkaar wantrouwen. De problemen in NL zijn groot, van asiel tot zorg en woningbouw, dus snel verkiezingen!

#Prinsjesdag2021 #nieuweverkiezingen ",0
#nieuweverkiezingen #PVV ,1
"Negen maanden geleden viel Rutte3. En we zijn geen steek verder. Ondertussen kapseist het kabinet als een zinkend narrenschip en stuurt Rutte zijn oud assistent Hermans de achterkamertjes in om wat extra steun te vergaren. Bananenrepubliek Nederland.
Ik wil #nieuweverkiezingen!",0
"Het is weer niet gelukt. 
Het is te gênant voor woorden.

De problemen van Nederland worden alleen maar groter. 

En het kabinet is geïmplodeerd.

Hou er mee op en schrijf nu nieuwe #verkiezingen uit, dan kan Nederland snel weer vooruit. ",0
"Daar moeten dus de miljarden aan worden besteed.
Niet aan klimaatsubsidies maar aan het verlagen van de #energierekening, de #huren en het #eigenrisico. Dat zijn uitgaven waar de burger echt wat aan heeft!

#PVV #Wilders ",0
"MOTIE WILDERS CS

Géén coronatoegangsbewijs invoeren.

Voor: 58
Tegen: 70

Verworpen.  Schandalig. ",0
"Tweede termijn #coronadebat.

Moties over (1) niet invoeren Coronatoegangsbewijzen en (2) afschaffen coronamaatregelen.

#Wilders #PVV #Vrijheid ",0
Tja maar ondanks #hexit is ze nog steeds Kamerlid én D66-fractievoorzitter en komend weekend onderhandelen met Rutte en Hoekstra dus met een beetje pech is ze voor Kerst vicepremier en verandert er helemaal niks want de laffe elite durft nieuwe #verkiezingen niet aan.,0
#hexit ,1
En nu #verkiezingen!,1
#Hexit,0
"De premier moet de macht loslaten en Nederland de vrijheid teruggeven, want als het aan Rutte ligt, hebben we over 10 jaar nóg maatregelen! 

#coronadebat #Wilders #coronapas ",0
"BYE BYE #KAAG!

#Kexit ",0
"GÉÉN #CORONAPASPOORT!

Inbreng Geert Wilders #Coronadebat (16-09-2021) ",1
"Paternotte (D66) is een nep-liberaal. Hou op met die bangmakerij! 

#coronadebat #Wilders #coronamaatregelen #D66 ",0
"Waar is de VVD in hemelsnaam mee bezig? Dit is 100% drang! 
In strijd met aangenomen kamermoties! Hou op met het creëren van een tweedeling tussen gevaccineerden en ongevaccineerden! De PVV wil géén #coronapaspoort. 

#coronadebat #corona #Wilders ",0
De Kamer mag #Kaag niet laten wegduiken voor de Algemene Politieke Beschouwingen volgende week. Ik heb de Voorzitter gevraagd mogelijk te maken hier desnoods over te stemmen. Kijken of Kamervoorzitter @Vera_Bergkamp zich onafhankelijk toont of haar D66-partijgenoot Kaag helpt. ,0
"Gisteravond laat een briefje. Ze weigert te komen. De leider van D66 + minister van Buza. Bij het belangrijkste debat van het jaar. Afwezig. Liever vliegt ze naar New York. 

NL interesseert haar niets. Dit is onaanvaardbaar. Ze moet aftreden. 

#Kaag #weigerheks #kaaguitdenhaag ",0
Wilders: 'Wegwezen met die coronapas!' ,0
"Het kabinet is demissionair en dus zonder politiek mandaat. Het invoeren van een nieuwe controversiële #coronapas is dus illegaal. Het is onnodig bovendien en pure drang tot vaccinatie. Onacceptabel dus. Hulde aan de horeca-ondernemers die dit niet handhaven. 

#persconferentie",0
"D66-leider en Minister #Kaag moet volgende week aanwezig zijn bij de Algemene Politieke Beschouwingen, het belangrijkste politieke debat van het jaar. En dus niet stiekem op haar #bezem naar New York vliegen voor de VN. ",0
"Nederlanders - die jaren op de wachtlijst staan - zouden een gat in de lucht springen met een woning met vier slaapkamers! Maar voor deze asielprofiteurs is het allemaal niet goed genoeg.
Niet alleen uit het azc zetten, maar het land uit!",0
"Vandaag is hij jarig! 

Vriend en collega Teun van Dijck!

Gefeliciteerd Teun!!

🎉🥂🎂 ",1
"Saudi Arabia. 
Wahhabi thugs and terrorists in 2001 and still today. 

#September11 #TwinTowers 
#StopIslam #NeverForget911 ",0
"Zelfs @NRC zegt het vandaag:

Ze is een heks. ",0
"9/11

Never forget.

#stopislam #September11 #TwinTowers ",1
"11 september 2001

Nooit vergeten.

Maar voorkomen is beter dan genezen. 

#stopislam #September11 
#TwinTowers ",1
"De sfeer tussen VVD, CDA en D66 is totaal verrot. Er is nul vertrouwen maar diep wantrouwen. De onderlinge afkeer grenst aan pure haat. Nederland verdient beter dan deze bende egoïsten. 

Hoe eerder er #verkiezingen komen hoe beter! ",0
"VVD liever met GroenLinks dan met de PVV. Zo ziet verraad aan de kiezer er dus uit. Oud-communisten boven realisten.

#RutteMoetWeg ",0
VRESELIJK! ,0
"Kaag feliciteert Iraanse islamofascist @Amirabdolahian en nodigt hem uit.

Haar liefde voor terroristen, Palestijns of Iraans en haar haat  voor Nederland kent geen grenzen. Schaamteloos. ",0
"Denemarken 🇩🇰❤️
Moeten wij ook doen! 
Vrijheid terug! Nu! 

#coronavirus #vrijheid ",1
"Linkse elite wil PVV verbieden.

Puur totalitair gedrag. Zoals ook communisten, islamisten en fascisten het tegengeluid altijd willen smoren en verbieden. 

Schandalig en ineffectief bovendien. De #PVV zal alleen maar sterker worden. Veel sterker! ",0
"Islamitische invasie /
Islamic invasion.

#grenzendicht 
#closeourborders ",0
"Bataclan-muslimterrorist #Abdeslam starts his trial today with the shahada. But #Muhammad deserves no respect for he was a terrorist as well. Killed many Jews. So let’s never give in to Islamic barbarism and keep exposing Muhammad as the Prophet of Terror. 

#Bataclan #Wilders ",0
"Prop ons land dan niet vol met nog meer gelukzoekers en profiteurs die parasiteren van ons geld, huizen, uitkeringen, zorg en Nederland onveilig maken. Jullie van @groenlinks zijn medeveroorzaker van al deze ellende.

#gestoordlinks #grenzendicht ",0
"Clash Wilders en Rutte: 'Mark, ik neem er geen woord van terug!' ",0
"Motie Wilders voor verkiezingen:

VOOR: PVV, PvdD, BBB
TEGEN: De rest vd Kamer 

#formatiedebat ",0
"2e termijn #formatiedebat.

Een motie over uitschrijven nieuwe verkiezingen en een motie over het onacceptabel zijn van het nemen van ingrijpende besluiten door een demissionair kabinet: van het toelaten van Afghanen, miljarden voor klimaat en het onteigenen van onze boeren. ",0
"Rutte pleegt een coup, een halve #staatsgreep!

#formatiedebat #Wilders #PVV ",0
"Inbreng Geert Wilders debat over het eindverslag van de informateur 

#formatiedebat #Wilders #PVV ",0
"Verwend politiek nest. 

#Kaag #debatinformateur #nieuweverkiezingen ",0
"Kaag heeft Rutte tot op het bot politiek mishandeld. Vernederd.

Nederland heeft niets aan een kabinet van 2 partijen, waarvan de leiders rollebollend over straat gaan. 

#nieuweverkiezingen #debatinformateur #Wilders ",0
"21.500 Afghanen en het worden er nog veel meer! Waanzin!

#grenzendicht #nieuweverkiezingen #PVV ",0
"Kaag noemt Rutte een “ritselaar zonder visie”. Ze hebben de chemie van een mortuarium. 
Dat gaat niks meer worden.

Verkiezingen in aantocht! 👍",0
"Shana Tova! 

#ShanaTova #RoshHashanah2021 ",1
"Vandaag ben ik jarig! 🎂🎉🥂
Dank voor alle lieve felicitaties! 

Today is my birthday! 🎂🎉🥂Thanks for all the most kind congratulations!

#Wilders ",1
"Thank you @ValerioDeMolli for having me speech about the importance of the nation state and national sovereignty instead of a EU- political- and transfer union at  @Ambrosetti_ forum, it was a pleasure as always. 

#Cernobbio2021 ",1
Dinner with my friend @matteosalvinimi in beautiful Italia! ,1
"Dit is ons land. 

This is our country. 

#freedom #stopislam #wilders ",1
300.000 Afghanen in Turkije staan al klaar  om de EU binnen te stormen en het worden en nog veel meer. Nederland kan dit niet aan. Het is bijna crimineel van Rutte en Kaag om onze grenzen nu niet meteen te sluiten. #grenzendicht ,0
"Elkaar lekker de hand boven het hoofd houden. Een oppositieleider laten vervolgen doen ze natuurlijk graag, maar als ze zelf strafrechtelijk vervolgd  zouden kunnen worden dan gaat het snel de doofpot in. Veel corrupter wordt het niet. ",0
Italia ❤️ ,1
"Er liggen zo’n 200 mensen met Corona op de IC. Ik hoop dat ze allemaal herstellen maar 200 is geen enkele reden om welke  vrijheidsbeperkende maatregel dan ook nog in stand te houden. 

Dus geef Nederland zijn vrijheid terug @hugodejonge! NU!

#vrijheid #corona",0
Beterschap. ,1
Speechen in Italië. ,1
"SCHANDALIG.

Zogenaamd gevlucht en toch naar Afghanistan. 
Ze hebben ons gewoon bedonderd.

Laat ze lekker daar in Afghanistan blijven nu, geen levens van Nederlandse militairen of anderen op het spel zetten om deze oplichters te redden!",0
"Knettergek. Aan de Turken geld beloven voor de Afghanen.
En de Nederlanders krijgen van haar open grenzen, klimaatgekkigheid en regenboogzebrapaden.

Ik zeg: snel #nieuweverkiezingen en #kaaguitdenhaag! ",0
Islam at work. ,1
"Pakistan is one of the worst islamic terrorstates @SMQureshiPTI full of thugs and criminals, you cannot even spell the word peace. We do not need your support. 

We love and support #India, a true democracy and a real friend. ",0
"Ik had dus 100% gelijk.
Benieuwd wanneer de @nos dat zal melden en excuses aanbiedt voor hun fakenieuws bericht 👇",1
Dus na een adviesaanvraag van de D66-Kamervoorzitter zegt de D66-vice president van de Raad van State dat een D66-Kamerlid ook D66-Staatssecretaris mag zijn. ,0
Dus Kaag spreekt wél met het islamitisch terroristisch moordenaarstuig van de Taliban maar níet met de democratisch gekozen PVV.,0
"Rutte liegt en bedriegt, het worden er tienduizenden en nog veel, veel meer. We moeten onze grenzen sluiten voor gelukzoekers en profiteurs. ",0
"Vandaag is hij jarig en 39 geworden. Vriend en talent @leondejong!

Van harte gefeliciteerd Léon!

🎉🥂🎂 ",1
"Onze ziekenhuizen liggen vol met niet-westerse allochtonen. De linkse journaille schrijft het nu zelf. Toen ik het vorig jaar riep was de wereld te klein. 

“Ongeveer de helft van hen heeft een niet-westerse achtergrond”. ",1
Koekje van eigen deeg. Jankerd. ,1
"Een kabinet zonder mandaat, demissionair sinds januari, wil miljarden uitgeven aan CO2-reductie alsof er niks is gebeurd. Niet om de benzineprijs of huren voor de burger te verlagen of te investeren in de zorg maar voor linkse gekkigheid.",0
Eens. ,0
"Goedemorgen Nederland!

#grenzendicht ",1
"Klaver kreeg bij de Tweede Kamerverkiezingen in maart zelf 227.982 stemmen. Ploumen kreeg 401.880 stemmen. Samen kregen ze dus 629.862 stemmen. 

Ik kreeg 1.004.605 stemmen.

Drie keer raden wie er dadelijk aan mag schuiven voor een nieuw kabinet. 

Nederland is corrupt.",0
Nog los van het feit dat het reisadvies voor Afghanistan code rood was - hoe kan het dat asielzoekers terug gaan voor vakantie naar het land dat ze zijn ontvlucht? Daar waren ze toch onveilig? We worden straal voor de gek gehouden en Kaag en Rutte werken mee aan die oplichterij.,0
"Laat ze lekker wachten.
Of ons land verlaten.
Het zijn woningen voor Nederlanders. ",0
"Opstappen.
Wegwezen.
Nooit meer terugkomen.

#kaaguitdenhaag ",0
Het is een ongekende schande. Het kabinet Rutte/Kaag is demissionair en neemt toch het vergaande besluit half Afghanistan inclusief moslimterroristen ons land binnen te halen en de veiligheid van onze gezinnen in gevaar te brengen. ,0
"When tyranny becomes law, rebellion becomes duty.",0
Neem die Afghanen lekker zelf in huis en bij de rest van je links-liberale grachtengordel-elite-vriendjes @SigridKaag. Of nog beter: vang ze op in de regio. Waarom zorgen andere moslimlanden niet voor veilige opvang? Plaats genoeg daar!,0
Tekort IC-verpleegkundigen maar coalitie stemde vorige week  tegen mijn motie. Onverantwoord. ,0
"Wat een slappe hap. Links niest een keer en de grootste nietsnut uit het kabinet - @ankiebroekers van de VVD - buigt meteen waardoor alle Afghaanse families mogen komen om onze huizen, uitkeringen en zorg gratis te ontvangen. ",0
"Nederland is vol. Overvol. Stampvol. Tjokvol. Bomvol.

#grenzendicht",0
"“We moeten onszelf de vraag durven stellen of een PVV’er wel voor de klas kan staan.”

Getverderrie. Beroepsverboden voor PVV-ers. Omdat ze de onwelgevallige waarheid spreken. Maar dat mag niet van het links-totalitaire gespuis. ",0
De trieste waarheid. ,0
Ook Nederland importeert islamitische terreur en onveiligheid terwijl links staat te juichen. #grenzendicht ,0
"Wat een gestoorde idioten daar bij de @nos. Een beetje de #sharia relativeren. Ongelooflijk. De sharia is puur geweld, onderdrukking en rechteloosheid. 
100 procent barbarisme. ",0
"Binnen 158 dagen krijgen de Afghanen een mooie gratis sociale huurwoning. Terwijl Nederlanders daar vaak meer dan 10 jaar op moeten wachten. Het wordt tijd dat er een einde komt aan dit soort walgelijke discriminatie van Nederlanders.  

#PVV #Wilders  ",0
"Meer investeren in de zorg en IC-capaciteit wie kan daar nou op tegen zijn?

Nou, VVD,CDA,D66 en CU dus.
Ze willen wél miljarden uitgeven aan Afrika en gelukzoekers maar niet investeren in de zorg voor onze eigen mensen. ",0
Full moon. ,1
"Wat goed zeg, helemaal zelf getelefoneerd met de ambassadeur en ook nog steun uitgesproken! Ongekend wat een daadkracht.
En ook lekker op tijd klaar voor het diner met de linkse vrienden van GL en PvdA vanavond met Boeuf Rutte op het menu.

#kaaguitdenhaag #nieuweverkiezingen ",1
En terwijl iedereen moord en brand schreeuwt over het feit dat de Taliban de macht heeft gegrepen in Afghanistan is er oorverdovende stilte over het feit dat in ons eigen land het Moslimbroederschap in de coalitie dreigt te komen. ,0
Fout + fout = een ramp. ,0
Ik wil geen Afghanen in Nederland. Ik wil Nederlanders in Nederland.,0
"Kaag lijkt dus te winnen. #Rutte en de #VVD op de knieën als onderhandelingen met extreemlinkse GL en PvdA inderdaad zouden beginnen. Klaver vicepremier? Dan nog meer immigratie, klimaatlasten en criminaliteit, nog minder Nederland. Rampzalig. ",0
"Moties over (1) opheffen coronamaatregelen, (2) niet invoeren coronatoegangsbewijs, (3) testbewijzen gratis te houden, (4) betere ventilatie adviezen te geven en (5) IC’s structureel fors uit te breiden.

#coronadebat #coronamaatregelen #corona #Wilders ",1
"Rutte sluit een #vaccinatieplicht dus niet uit. Ongelooflijk. Onacceptabel. 

#coronadebat #Wilders ",0
"Géén vaccinatieplicht, géén dwang en géén drang!

#coronadebat #coronavaccinatie #coronabeleid #Wilders ",1
"Ik zeg tegen #D66: het is tijd om u als liberaal te gedragen en het communisme van u af te schudden! 

#coronadebat #Wilders ",0
