Posts;Labels
"Zie hier de dreigmethode van #FDF: als je zegt waar het op staat - bewijs van wat ik in mijn tweet zeg is ruim voorhanden - klagen ze je aan. 

Dus: zelf veelvuldig dreigen en verbale klappen uitdelen. Maar incasseren, ho maar!👇🏼 #draad ";0
"@RonalddeJong55 @gertjansegers @christenunie @D66 Echt onzin Ronald. We zetten ons in tegen discriminatie op basis van geloof. We hebben een katholieke politiek leider. Ik heb zelf alleen op protestantse scholen gezeten. 

De wet van oa @Jeanetvdlaan is gericht tegen een praktijk die veel schade doet aan wie het moet ondergaan.";0
@hilbrandie Zeker prachtig verhaal, maar blijft een waanzinnig magere score voor een tijdperk dat 1000 jaar in beslag neemt. Ik blijf gewoon middeleeuwen shamen. Met hun brandstapels en hellebaarden.;0
"In dit land moet je kunnen zijn wie je bent. Met de initiatiefwet tegen homogenezing willen we deze middeleeuwse praktijken ver achter ons laten👇
";1
"Goed dat Farmers Defence Force morgen niet aan tafel zit met Remkes en het kabinet. 

Een club die oproept tot intimidatie, asbestdumpingen en brandstichting goedpraat en positie boeren vergelijkt met positie Joden onder Nazibewind is geen gesprekspartner.
";0
@PGKroeger @Natascharosa Ai! Gefeliciteerd @Natascharosa!!;1
@Eevski Gefeliciteerd Eva!!;1
@SCHULP4 @EwoutKlei @mikofLohr Slag bij Cannae… ik dacht dat hij de Iberische route nam?;1
@indexaatje Kon ik die nou vergeten…. Van harte!!;1
@robert195904 Hmm, zou Wikipedia hier ons echt in de steek laten? ;0
@JoostThissen De Beatles zijn ook wel ietsje eerder begonnen dan de Nederlandse premier.;1
@perfectepodcast Had inderdaad ‘onder meer en onder andere’ voor ‘olifanten’ moeten zetten! #wiske;1
@R_HooglandD66 Dat was toch pas na de Alpen?;0
@morrisjim @pvalstar Wat een dag.;1
"2 augustus. Wat een dag.

216 v.c.: Hannibal en z'n olifanten versloegen de Romeinen in de slag bij Cannae
1961: eerste optreden Beatles in de Liverpoolse Cavern Club
2022: Mark Rutte wordt langstzittende premier van Nederland

Alle betrokkenen gefeliciteerd!";1
"De dreigboeren van FDF willen misschien toch met Remkes om tafel. 

Vraag is: moeten we dat willen? Premier was helder op 30 juni: “Gaan niet met relschoppers om tafel.”

Laat FDF eerst afstand nemen van acties die mensen in gevaar brengen en stoppen met dit soort intimidatie!👇🏼 ";0
"Een politicus die zich niet meer vrij voelt om zich uit te spreken, dat is wederom een treurig dieptepunt. Sterkte, Caroline!

Steeds meer politici hebben te maken met bedreigingen. Aan alle kanten worden grenzen overschreden. Hou daarmee op!
";0
"Medeburgers met opzet in gevaar brengen. Continu bedreigen en intimideren. 

Laten we echt stoppen dit ‘demonstreren’ te noemen. Dit is terroriseren.

De taak van de overheid is ons veilig houden en harde lijn te trekken. Dat vraag ik nu van het kabinet. ";0
"Snelwegen blokkeren waardoor (mantel)zorgverleners er niet door kunnen.

Bedrijven bedreigen die willen helpen de wegen weer veilig te maken.

Stop ermee! Dit is Nederland. Met dit soort intimidatie krijg je nooit, nooit, nooit je gelijk.  ";0
“Pronkstuk”, zoals de Belgen zeggen. ;1
Today is our Independence Day. ;1
"“Het lijkt misschien een slecht gebakken grap.”

Nee hoor, daar lijkt het helemaal niet op, Maarten. Het lijkt meer op walgelijke haat van een gestoorde gek. 

#TeamLisa ";0
"“Mijn belangrijkste motivatie om door te gaan is de fundamentele ongelijkheid in Nederland.”

Trots dat @LisaGinneken deel uitmaakt van onze fractie en zich niet laat ontmoedigen door de onversneden haat die ze soms over zich heen krijgt. ";1
"We beperken handel met tirannen.
We verruimen handel met bevriende, vrije landen. 

Heel belangrijk! In deze tijd moeten democratische landen elkaar versterken.🇪🇺🤝🇨🇦 ";1
"2️⃣0️⃣5️⃣3️⃣8️⃣.

Zoveel Oekraïense vluchtelingen hebben nu al werk in Nederland. 

Diep respect voor wie huis en haard moet achterlaten door Poetins oorlog en in een vreemd land ook nog meteen aan de slag gaat.🙏
";1
"Als je makkelijker geld verdient met geld dan geld verdient met werk, is er iets flink mis. 

Daar heeft iedereen last van. Want een zak geld heeft nog nooit een huis gebouwd, kinderen opgevangen of bagage vervoerd.

Dus:

⬇️Minder belasting werk

Meer belasting vermogen⬆️";0
"Een oproep die vandaag gehoor heeft gekregen! 

De Europese Unie wil het recht op abortus verankeren. Waar half Amerika vrouwen de keuze afneemt, versterkt Europa hun rechten. Belangrijke stap tegen de conservatieve golf. ";1
Mooi dat het inspirerende verhaal van Hind opgeschreven is! ;1
Zo kan het ook! Met voorstellen komen en meedenken over een duurzame toekomst voor boeren in Nederland. ;1
@sophievleeuwen Beterschap!!;1
"Gefeliciteerd met het 100-jarig bestaan van de SGP in de Tweede Kamer.

Graag stoppen met over vrouwen praten op een manier die 100 jaar geleden al niet kon. ";1
"Wie in Utrecht Overvecht woont leeft 15 jaar korter dan wie in Utrecht Tuindorp woont. 

Gelijke kansen komen niet vanzelf, daar is verandering voor nodig👇🏼
";0
@Kersb Kan tweet niet zien Patricia?;0
"13 mei 1763. In de Zeeuwse kolonie Berbice (nu Guyana) komen 2500 tot slaaf gemaakten in opstand. Hun leider is Cuffy, geboren in Afrika maar door de WIC naar Guyana verscheept.

Tien maanden behielden ze hun bevochten vrijheid. Cuffy is nog altijd een nationale held. 
#ketikoti ";1
"Rutte in debat zojuist positief over voorstel D66 voor strengere aanpak of verbod op het ongewenst en onaangekondigd thuis opzoeken van bestuurders en volksvertegenwoordigers. 

Belangrijk! Intimidatie van politici, hun gezinnen én kinderen thuis kan niet, mag niet, hoort niet.";1
"Tijd om de lonen te verhogen!

";1
"Goed bezig, @RobJetten. Europa is onze beste hoop voor het klimaat, want alleen in NL gaan we het probleem niet helemaal oplossen. Ga zo door!

";1
"Relschoppende boeren krijgen niet hun zin. Zo werkt onze democratie niet. 

Gelukkig zijn er genoeg boeren die uit dit onhoudbare systeem van uitknijpen en uitputten willen komen. Met een eerlijk, duurzaam verdienmodel. Voor hen moet de politiek er nu eindelijk zijn. ";0
@DerkBoswijk Wat verschrikkelijk Derk… Heel veel sterkte.;1
"De overheid schiet tekort in haar kerntaak: het veilig houden van het land. Dat raakt gezinnen, agenten, buurten, weggebruikers.

Wat gaat het kabinet doen tegen de agressie van dreigboeren? 

Daarover wil ik morgen een debat.";0
Moedig en vastberaden, altijd in gesprek, met een groot hart voor de natuur en voor de boer. Zo ken ik @TjeerdD66. ;1
Vanmorgen langs geweest bij boer Gijsbert in Spaarnwoude met @TjeerdD66. Een goed, maar ook pittig gesprek. De tijd van pappen en nathouden is voorbij. Perspectief voor de boeren moet wel veel concreter: kom nu met concrete toekomstplannen! ;1
@JorgenSchlappi @WybrenvanHaga Oh nee?;0
Ga alsjeblieft weg daar. Laat de minister en haar gezin thuis met rust!  ;0
"Als snelweg potdicht is kan de ambulance er ook niet door. 

Demonstreren mag. Maar snelwegen blokkeren en balen hooi dumpen is verboden en bovendien gevaarlijk. Laat de minister aangeven wat de politie nodig heeft om hier wél tegen op te kunnen treden.
";0
"Negentien miljoen achthonderdduizend mensen werden vanochtend gewoon weer wakker. Dankzij de vaccins.

Leve de wetenschap! ";0
Zo start onder leiding van @tomvanderlee de parlementaire enquête over aardgaswinning Groningen. Onze @HulyaKatD66 mag zich namens D66 voor de commissie inzetten. De verhoren beginnen - terecht - met de getuigenissen van Groningers die de impact van de gaswinning elke dag voelen.;1
"@PGKroeger Klopt. Omdat D66 de invoering van een verplichte vijf dagen bedenktijd voor vrouwen destijds een verslechtering vond van de situatie.

Dat is afgelopen dinsdag, nu 41 jaar later, gerepareerd.";1
5. Nederland koos afgelopen week juist voor versterking van recht op abortus. Ons wetsvoorstel om de verplichte bedenktijd voor vrouwen flexibel te maken werd aangenomen. Maar duidelijk is: er zijn genoeg activisten die rechten van vrouwen willen afnemen. ;0
4. Het nietig verklaren van Roe v. Wade komt door een jarenlange lobby van een conservatieve beweging die verworven rechten van vrouwen af wil nemen. Een beweging die niet alleen in Amerika actief is. ;0
"3. Officieel kwamen in de jaren '60 jaarlijks zo’n 200 vrouwen om het leven hierbij. Waarschijnlijk veel meer.
Vrouwen die geblinddoekt naar een illegale kliniek moesten herinneren zich dat. De naasten die hierbij omkwamen. De ondervragingen door politie.  ";0
"2. Voordat het recht op abortus er kwam zochten vrouwen in nood hun toevlucht bij ondergrondse artsen.
Naar schatting vonden in 1967 zo’n 829.000 abortussen plaats die de vrouwen zelf probeerden op te wekken of die illegaal werden uitgevoerd. 
";0
"1. Voor Amerika betekent dit tweedeling. Liberale staten als Californië zullen recht op abortus beschermen. Daar verandert weinig. 
Voor vrouwen in het zuiden verandert alles. Een legale abortus kan voor hen alleen nog als ze veel geld en vrijheid hebben. ";0
"Dat het grootste westerse land op de wereld het recht op abortus afschaft is een enorme dreun. En bewijst dat we rechten van vrouwen zullen moeten blijven bevechten op extremisten.

Waarom afschaffing abortusrecht enorme schade doet: in Amerika én in de rest van de wereld.👇🧵";0
"Wat een ongelofelijk dieptepunt. Voor talloze Amerikaanse vrouwen in nood wordt hun recht op zorg nu afgenomen. Teruggeworpen naar een tijd waarin ze niet mogen beslissen over hun eigen lichaam. 
";0
"Hier wordt een volksvertegenwoordiger geïntimideerd. Wat een verschrikking, voor Wybren van Haga, zijn gezin én voor de democratie.

Stop met deze waanzin! ";0
"Vandaag was de veiligheid in het geding, konden gekozen volksvertegenwoordigers niet naar een demonstratie en zijn - boven alles - ook nog slachtoffers gevallen. Dat is niet normaal.
Laat de rechtsstaat staan boven het recht van de trekker. ";0
"Terwijl Amerika op punt staat federaal recht op abortus te schrappen kiest Nederland voor versterking van dat recht. 
Ons wetsvoorstel om verplichte 5 dagen bedenktijd voor vrouwen af te schaffen is zojuist in de Eerste Kamer aangenomen!";1
"Vanmiddag stemt de Eerste Kamer over ons voorstel om de verplichte 5 dagen bedenktijd bij abortus af te schaffen. 

Spannend. Ik hoop op een overtuigende meerderheid voor onze wet. Vrouwen hebben geen verplichte wachttijd nodig om een goed doordachte beslissing te maken.";1
"PS Terugkijktip voor deze en meer feiten: 
";1
"Feiten doen ertoe, daarom mijn correctie.
Ben jij bereid zelf niet halve maar hele waarheden te vertellen? 
Ik hoor graag, dan kunnen we vervolgens een echt politiek debat hebben.";0
"Je beroept je op de commissie Hordijk om te zeggen:
‘Er zijn geen metingen’

Maar volgens de commissie Hordijk wordt de stikstofuitstoot in Nederland via de meest moderne en praktische methode gemeten met de juiste data, methoden en modellen.
";0
"Jij maakt veel gewag van het punt dat één procent van alle stallen een megastal is. 
Je zegt er niet bij dat het om 75 miljoen dieren per jaar gaat. Megastallen hebben 6x de gemiddelde omvang van andere boerderijen.

";0
"Je zegt dat de stikstofplannen bedoeld zijn voor die 'miljoenen mensen die nog in NL gepropt moeten worden'. 

Bewuste brandstof voor wij-zij denken, terwijl je weet dat vergunningen voor woningbouw voor iedereen in NL worden stilgelegd als we onze natuur niet beter beschermen.";0
"Jij zegt over de staat van de natuur:
‘Wij weten niet of dat wel zo is, of die natuur achteruitgaat, het wordt niet gemonitord.’

Er bestaat al decennia een landelijk monitoring netwerk. Daarom wéten we dat de natuur achteruitgaat. 

";0
"Caroline, dank! Daar heb ik inderdaad een fout gemaakt.

De feiten:
Nederland exporteert meer vlees dan alle andere EU-landen.
Nederland is na Amerika de grootste landbouwexporteur van de wereld.

Wil jij dan ook eerlijk zijn over de stikstofsituatie? Draad: ";1
"Zelfs met 30 graden tóch een volle zaal op het #D66congres. Waar ik mijn eerste speech als fractievoorzitter mocht geven. Over samenwerken, het kabinet aanjagen en over de 24 Kamerleden die onze fractie rijk is. Lees mijn hele speech terug 👇

";1
Tjeerd legt het nog eens haarfijn uit. ;1
"Beste Tom, Wilders draagt een vriendschapsspeld van Putin. Daarom noem ik hem een vriend van Putin.

Zullen we feiten niet verwarren met onzinnige seksistische beledigingen? ";0
"We moeten de economie fundamenteel versterken, zodat mensen meer kunnen verdienen. 3 concrete voorstellen: 

1️⃣ Lagere belasting op werk, hogere belasting op vermogen.
2️⃣ Nederlanders een bonus geven voor meer uren werk.
3️⃣ Open staan voor arbeidsmigratie. ";1
Het demonstratierecht is “bijkans heilig”, zo zei Eberhard van der Laan altijd. Maar er is een grens: geweld en intimidatie zijn verboden bij onze democratisch, vastgestelde wet. Dat geldt dus ook voor boeren die met intimidatie de grens over gaan. Dan moet worden opgetreden. ;0
1981 vs. 2022 ;1
D66'er Elida Tuinstra wilde in 1980 al de verplichte bedenktijd uit de abortuswet. Dat lukte toen niet. Na jaren debat stemde een meerderheid in de Tweede Kamer 4 maanden geleden wel vóór het afschaffen van de verplichte 5 dagen bedenktijd. Een mijlpaal. ;1
"Klemrijden. Intimiderend bezoek bij de voordeur. Niet voor de eerste keer.

Boosheid mag. Maar dit is ver over de grenzen die voor iedereen gelden, en deze boeren staan niet boven de wet. Als we nu niet hard de grens trekken hebben straks alle ministers politie voor de deur. ";0
"Nee!

Ga het gesprek aan, ga naar het Malieveld of ga demonstreren waar je wilt.

Maar laat onze minister en haar familie thuis met rust!
";0
"Omdat we denken dat politieagenten beter boeven kunnen vangen dan wietplanten. 

Omdat de oorlog tegen drugs nooit is gewonnen.

Omdat gereguleerde teelt gezonder is.

Omdat we Nederland veiliger willen maken.

Goed dat wordt doorgepakt met de wietexperimenten👇 ";1
Bij de Tweede Kamer hangt de vlag al uit. Nu nog een 🎒 eraan. Straks ook bij heel veel eindexamenleerlingen door het hele land. Gefeliciteerd!! ;1
"Een kind is vermoord. Heel Nederland huilt. En iedereen wil dat de dader de hoogste straf krijgt.

Dit intense verdriet misbruiken om op te hitsen. Met extreme en onzinnige verwijten. Wat waanzinnig, walgelijk laag. ";0
"De 15-jarige Christabel is vandaag een dag de baas van MKB Nederland. Met niet de minste assistent; namelijk @voorzittermkbnl. Ik mocht hen een rondleiding door de Tweede Kamer geven en werd door Christabel gelijk stevig aan de tand gevoeld over de plannen van D66 voor het MKB. ";1
Hear hear! ;1
@DevikaAkived @D66 Hi Devika, je hebt gelijk, dit is niet goed geformuleerd. Ik zei ‘symbolisch sterke stap’ waar ik had moeten zeggen ‘sterke stap’. Dat is hoe ik het voel en zie.;1
We hebben duidelijke afspraken gemaakt met het kabinet: Nederland helemaal klimaatneutraal in 2050, door sneller CO2-uitstoot af te bouwen. Goed dat @MinisterKenE nu die belofte omzet in actie. En door! ;1
"Het gaat in Den Haag veel over geld uitgeven. Maar je kunt geen economie bouwen op alleen uitgeven; er moet ook geld verdiend worden! Laten we als handelsland daarom meer handelsverdragen sluiten: zodat onze ondernemers meer klanten krijgen. ";1
@d66amsterdam @IlanaRooderkerk @RvDantzig Gefeliciteerd collega!!;1
Goed dat de Europese leiders Orbán hebben overtuigd deze nieuwste sanctie voor Poetin niet te blokkeren. Laat het de stap zijn naar een volledige olieboycot. ;1
"Uitstekende keuze van de prinses. Veel succes Hoogheid! ❌❌❌
";1
Voor het eerst in 20 jaar is er weer volop ruimte voor medisch-ethische vooruitgang. D66 en de VVD willen die ruimte benutten. Zodat de wetenschap ouders kan helpen geen erfelijke ziektes door te geven. @hermans_sophie en ik spraken erover met Trouw👇 ;1
In het coalitieakkoord is afgesproken dat er ruimte is om de embryowet te veranderen. Die ruimte willen we gaan benutten, dat is hard nodig om te zorgen dat ouders erfelijke ziektes niet door hoeven te geven als ze dat niet willen. Met die belofte gaan we vanavond écht van start! ;1
Samen met @hermans_sophie kreeg ik een interessant kijkje achter de schermen bij het Maastricht UMC+. De artsen daar helpen ouders die hun erfelijke ziekte niet aan hun kinderen willen overdragen. Een tastbaar voorbeeld van hoe de medische wetenschap de wereld kan betekenen. ;1
Goed! D66'er @GunayUslu maakt concreet wat er in het coalitieakkoord afgesproken werd. De cultuursector wil kunnen herstellen én duidelijkheid over de weg daar naartoe. Zodat iedereen weer volop kan genieten van het moois dat de cultuur ons te bieden heeft.;1
",,Mensen spreken zo vaak over wat hen scheidt. Ik zoek het in de verbintenis.“ En dan klopte hij met z’n hand op zijn hart.

Gisteren overleed D66’er Hubert Fermina. Het eerste Kamerlid van Antilliaanse komaf. Strijder voor LHBTI-rechten &amp; tegen racisme. Wat zullen we hem missen. ";1
📸 door Hanno de Vries;1
"Debat met @chris_stoffer in een volle zaal van @SGPJ: de politieke variant van een uitwedstrijd😉. 
Weinig SGP’ers zullen het met mij eens zijn dat gereguleerde wiet NL veiliger maakt. Ondanks dat mijn stelling niet meteen op luid applaus kon rekenen was het een respectvol debat. ";1
"Plannen kabinet komen ook tegemoet aan meerdere wensen van oppositie. 

Zo wilden partijen als PvdA en JA21 koppeling minimumloon aan AOW✅

Wilden GroenLinks en SGP meer geld voor defensie✅

En wilden veel partijen snellere verhoging minimumloon✅ ";1
"@DevliegerErik Nog niet, maar speciaal voor jou heb ik er wel voor gezorgd dat je daarvoor niet van je Iberisch schiereiland af hoeft.💉
 ";1
@RikimaruNL Voornamelijk door grotere bijdrage te vragen aan vermogenden (grootaandeelhouders) en bedrijven.;1
@BruggeXander Ja, dat heet samenwerking🤝;1
"De al ambitieuze plannen worden nog ambitieuzer! 

We investeren meer in defensie en halen daarmee de NAVO-norm. Ook verhogen we het minimumloon en gaan bedrijven en grote vermogens een stuk meer bijdragen. Dit is de daadkracht die nu nodig is.

";1
Morgen te zien in het Beatrix theater te Utrecht: in debat met @chris_stoffer. Kom allen! ;1
"Geïntimideerd en uitgescholden, terwijl je net de zo moeilijke beslissing hebt genomen om de zwangerschap af te breken. 

Maak een zware tijd niet nog traumatischer. Wanneer lokale maatregelen tegen zulke intimidatie niet werken, moet er landelijke aanpak komen. ";0
Hup Hanneke! Op naar de volgende campagne 💪🏼 ;1
"Arbeidsmigratie kan een van de oplossingen zijn voor de huidige krapte op de arbeidsmarkt. Een krapte die er nu voor zorgt dat het moeilijk is om te bouwen, vergroenen of goede zorg te leveren. 

Aan de slag! 7/";1
Regulering betekent voor D66 goede arbeidsvoorwaarden, fatsoenlijke huisvesting en het voorkomen van uitbuiting. Daar moeten zowel de overheid als de werkgevers zich voor inspannen. 6/;1
"Ruim 2 jaar geleden kwam oud D66-Kamerlid Maarten Groothuizen al met een concreet voorstel voor gereguleerde arbeidsmigratie. 5/

";1
"Zonder gereguleerde arbeidsmigratie zullen we er dus niet komen. 

Ondernemers, economen en experts zijn het hier in grote lijnen over eens. Nu de politiek nog. 4/

";1
Een oplossing is niet eenvoudig gevonden. Er zijn 338 duizend werklozen in Nederland die we als eerst aan het werk willen krijgen. Zelfs als ons dat zou lukken hebben we de vacatures nog niet gevuld. 3/;0
"De krapte op de arbeidsmarkt is niet een zorg die ineens dit jaar is ontstaan. Al jaren worden we gewaarschuwd door experts. Een van de grootste 'boosdoeners' is de vergrijzing op de arbeidsmarkt. 2/

";0
"Een zorgelijk record. Nog nooit waren er zó veel vacatures ten opzichte van het aantal werkzoekenden. 🧵 1/

";0
ATTENTIE: het is volop lente en iedereen geboren in 1️⃣9️⃣1️⃣1️⃣ of later wordt door de gehele medische wetenschap aangeraden zonnebrandcrème te gebruiken. Doen! #zonnebrandcreme ☀️ ;1
"Nederland is altijd een migratieland geweest. En daar zijn we altijd sterker door geworden. Nu is ook meer migratie nodig, want overal hebben we te weinig mensen.

Onlangs is Europa met goede voorstellen gekomen. Tijd om vaart te maken!
";1
Een spannende dag voor veel leerlingen vandaag: de eindexamens gaan van start. Heel veel succes en zet ‘m op! 💪🏼;1
"“Idealisme en pragmatisme gaan hand in hand.” 

@SigridKaag is nu 4,5 jaar actief in de Nederlandse politiek. De decennia ervoor hebben haar gemaakt tot de leider die ze is. Een leider die weet dat idealisme pas iets waard is als je voor resultaat gaat.

";1
"Nederland kent een tijd voor en na de afschuwelijke moord op Pim Fortuyn. 

👇🏼Openhartig interview met @SalimaBelhaj, die toen politiek actief werd. Over taboes doorbreken, impact op Marokkaanse Nederlanders en samenwerken met de erfgenamen van Fortuyn. ";1
"“Ze kreeg een ster op, waarvan zij als klein meisje de betekenis niet kende.”

Zien wat die zin doet met een vrouw die de Shoah overleefde laat zien dat oorlog geen verleden tijd is.

We herdenken, omdat we nooit mogen vergeten. ";1
Voor alle mannen die in reactie op mijn tweet aangaven dat ze het een goed plan vinden om het recht op abortus af te schaffen. ;1
"Nog nooit stond Nederland zó laag op de persvrijheid-index. 22 plekken gekelderd. Journalisten worden steeds vaker aangevallen. 

En sommige van onze Kamerleden dragen daar met hun ophitsende opmerkingen, zoals ‘tuig van de richel’ schaamteloos aan bij. 
 ";0
Fox News brengt het principe ‘vrouw beslist niet’ alvast treffend in beeld. ;1
3. Het nietig verklaren van Roe v. Wade laat weer zien dat mannen op veel plekken willen kunnen beslissen over de toekomst van vrouwen in hun land. Van Polen tot Amerika. Laten we als Nederland opstaan voor vrouwen in nood en hun rechten actief beschermen. ;0
2. Het is moeilijk voorstelbaar dat Amerika zo sterk de keuzevrijheid inperkt. En niet omdat Amerikanen dat willen - een ruime meerderheid is voor de eigen keuze van de vrouw - maar doordat een minderheid verkiezingen kan winnen en benoemingen blokkeren. ;0
"Na 49 jaar campagne krijgen de Republikeinen hun zin: de eigen keuze van vrouwen wordt afgeschaft. In veel conservatieve staten betekent dit dat een veilige abortus voor de meeste vrouwen onmogelijk wordt. Wat een enorme stap achteruit.🧵
";0
Wat een dramatisch besluit. Amerika zet de klok een halve eeuw terug. ;0
Frankrijk kiest Macron! Goed nieuws voor de Fransen, Europa én Nederland 🇪🇺 #enmarche;1
Eens! ;0
"Onderwijs staat voor D66 op 1️⃣. En voor goed onderwijs moet je leraren goed belonen.

";1
Van harte gefeliciteerd @attjekuiken! We hebben al vaak goed samengewerkt en dat zullen we nu ongetwijfeld blijven doen. Zet 'm op! 💐;1
"D66 moet een partij zijn waar iedereen zich veilig voelt. Het is ongelofelijk beroerd dat we dat niet hebben kunnen waarmaken.

Terecht is spijt betuigd. En zet het bestuur deze stappen. Want D66 kan en moet beter. ";0
Haar hele maidenspeech kan je hier teruglezen 👇 ;1
"'In mijn Nederland, waar ik vanuit deze Tweede Kamer mede vorm aan mag geven, staat kansengelijkheid centraal.' 

@Fonda_Sahla zag wat beter kon en maakte daar zélf werk van. Eerst in haar buurt Transvaal, nu in de Tweede Kamer. Zojuist hield ze haar indrukwekkende maidenspeech! ";1
"Trots dat de gedreven @Fonda_Sahla onderdeel is van de D66-fractie!  

";1
Bijzonder krachtige brief van Lilianne Ploumen, die een strijder is en blijft voor de progressieve zaak. Het vergt moed om dit zo te doen. Lilianne, bedankt voor de samenwerking, in het bijzonder bij ons gezamenlijk initiatief voor modernisering van de abortuswet! ;1
"Amsterdam is naast een goed voorbeeld, ook vaak de eerste stop voor Oekraïense vluchtelingen. 

@Annemarijke was vandaag bij het Humanitarian Service Point in Amsterdam om met vluchtelingen en de organisatie in gesprek te gaan. ";1
"Amsterdam geeft het goede voorbeeld! 

Belangrijke oproep van @Ahammelburg om ook als Nederland te kijken hoe we Oekraïne kunnen helpen met de wederopbouw. Onze hulp is keihard nodig. ";1
Luistertip! ;1
"“Wie de politieke loopbaan van In ’t Veld volgt, ziet dat ze vaak vooroploopt. En gelijk krijgt.”

Fraai profiel van @SophieintVeld! Die nu het Europese onderzoek naar spionagesoftware leidt.

";1
Na Poetin feliciteert ook Wilders Orbán met zijn overwinning in de strijd tegen democratie, vrije pers en lhbti'ers. ;1
"Oekraïne hoort bij onze Europese familie. Laat ons duidelijk dat signaal afgeven. Geef Oekraïne de status van kandidaat EU-lidstaat.   

Geef ze dat perspectief, juist wanneer de Oekraïeners moeten vechten voor Europese waarden van democratie en vrijheid. ";1
"Oorlogsmisdaden. De verschrikkelijke beelden die we te zien krijgen vallen op geen andere manier te omschrijven.   

Vastgebonden en doodgeschoten. Verkracht en verbrand. Poetin en zijn leger moeten hiervoor vervolgd worden. Zo snel mogelijk. ";0
@andrevanwanrooy @koninklijkhuis Nochtans kwam er later heerlijke koffie.;1
"'De tirannie moet altijd verliezen', zei president Zelensky.

De donkerste dagen van onze geschiedenis zijn het heden van Oekraïne. We kunnen de tirannie alleen verdrijven als we Oekraïne helpen. Nederland kan dit. Nederland wil dit. #StandWithUkraine";1
"De Oekraïners vechten met heldenmoed voor democratie en vrijheid. Hun leider spreekt vandaag in de Tweede Kamer en is het eerste buitenlandse staatshoofd ooit dat wij op deze manier mogen ontvangen. 

Bijzonder eervol om vandaag als parlementariër in de bankjes te zitten.";1
@Dirk2137 Met alle respect. Mooi.;1
Pareltje van de Telegraaf! ;1
@woukevscherrenb @2eKamertweets Weet niet wie dat zegt maar lijkt me onzin. Ik ben er en meeste collega’s ook.;0
Belangrijke oproep van @Annemarijke. Laat ook de Oekraïense vluchtelingen meedoen vanaf dag 1! ;1
"Je betaalt meer accijns op het voltanken van een Fiat Panda dan dat Transavia moet betalen voor het voltanken van een Boeing 737.

Goed dat de vliegtaks wordt verhoogd, zodat vliegen een meer eerlijke én realistische prijs krijgt. ";1
"Wat Poetin ‘denazificatie’ noemt. 

";0
Krachtige bijdrage van @karenforky laat opnieuw zien: de wereldwijde strijd voor abortusrechten is nog lang niet gestreden. ;1
"Goed als president Zelensky deze week kans krijgt de Tweede Kamer toe te spreken. 
De Oekraïeners vechten nu voor vrijheid en het recht zelf hun leiders te kiezen. 
Sinds een jaar kunnen staatshoofden ons parlement toespreken. Laat Zelensky de eerste zijn.
#StandWithUkraine";1
"Trots op de mooie uitslag voor D66'ers door het hele land. Opnieuw een stap richting een progressiever Nederland. 

De afgelopen weken hebben onze campaigners keihard gewerkt voor dit resultaat. Dank daarvoor. Het was het meer dan waard!";1
Over 8 uur sluiten de stembureau's! Nog genoeg tijd om gebruik te maken van je stemrecht dus. ;1
"Opnieuw een belangrijke stap richting betere en toegankelijkere abortuszorg in NL. Ons voorstel met GL, PvdA en VVD om de abortuspil bij de huisarts beschikbaar te stellen is aangenomen!

Goed dat we na afschaffen verplichte bedenktijd ook deze stap naar betere zorg nu zetten.";1
"Onze kwetsbare democratie moet beschermd worden. Daarom moeten we juist dit soort vandalisme aanpakken. 

Ook moeten we gemeenteraadsleden en lokale bestuurders beschermen tegen de intimidatie en het geweld waar zij steeds vaker mee te maken krijgen.";0
"Verkiezingsposters zijn een belangrijk middel voor partijen. Ze bieden zichtbaarheid in de hele gemeente. Overplakken is niet alleen kinderachtig, het is gewoon fout.
";0
"Het bekladden van verkiezingsborden en -posters gebeurt niet voor het eerst tijdens deze verkiezingen, maar is nu wel wijder verbreid. 

En trapt vaker op de ziel van iedereen voor wie het immense leed van de holocaust geen verleden tijd is.
";1
"Steeds vaker doen politieke partijen aangifte van vernieling of andere agressie. Terecht. Vrije meningsuiting betekent ook dat je afblijft van eigendommen of uitingen van andersdenkenden. 
";0
"Strijd hoort bij de democratie. Het debat over de botsing van overtuigingen is juist waardevol en geeft zuurstof aan die democratie.

Die debatten voer je geweldloos en met respect. Maar nu zien we steeds vaker vernieling van politieke uitingen en intimidatie van partijen👇🧵";0
@MatthijsSienot @jschreuder Beterschap Jelmer!;1
"Een belangrijke stap vooruit in de EU, na jaren discussie. Mede dankzij inzet van D66-europarlementariër @samiraraf.

Bevorderen van gelijkheid is goed voor de hele bevolking. Gelijke kansen maken de hele samenleving sterker. In Nederland én Europa. 

";1
"Secondenlang kreeg heel Rusland de waarheid in beeld. Hier is zoveel moed voor nodig! 

Deze Russin laat weer zien: het is Poetins oorlog, en niet die van de Russen.
#StandWithUkraine️ ";1
"Raadsleden zijn de ruggengraat van onze democratie! 

Een eer om vanavond de prijs voor het beste raadslid van Nederland uit te mogen reiken. Kijk mee met @dit_is_M om 19.00! ";1
"De stemlokalen zijn geopend! Maak gebruik van je stemrecht en ga stemmen. Tot woensdagavond 21.00 kan het, tijd genoeg dus: op naar het stemlokaal!

Ik heb vanochtend vroeg al gestemd in mijn woonplaats Leiden. ";1
